X,Y,Z
102.749,118.662,0.2
102.749,118.662,0.2
102.666,118.966,0.2
102.666,118.966,0.2
102.304,119.847,0.2
102.304,119.847,0.2
102.091,120.215,0.2
102.091,120.215,0.2
101.701,120.725,0.2
101.701,120.725,0.2
105.241,120.727,0.2
105.241,120.727,0.2
105.501,120.727,0.2
105.501,120.727,0.2
101.321,120.9,0.2
101.321,120.9,0.2
101.87,120.078,0.2
101.87,120.078,0.2
102.241,120.343,0.2
102.241,120.343,0.2
102.422,120.524,0.2
102.422,120.524,0.2
102.449,119.986,0.2
102.449,119.986,0.2
102.987,120.524,0.2
102.987,120.524,0.2
103.554,120.524,0.2
103.554,120.524,0.2
102.623,119.594,0.2
102.623,119.594,0.2
102.787,119.192,0.2
102.787,119.192,0.2
104.12,120.525,0.2
104.12,120.525,0.2
104.686,120.525,0.2
104.686,120.525,0.2
102.927,118.766,0.2
102.927,118.766,0.2
103.001,118.274,0.2
103.001,118.274,0.2
105.04,120.314,0.2
105.04,120.314,0.2
105.04,119.748,0.2
105.04,119.748,0.2
103.067,117.774,0.2
103.067,117.774,0.2
103.06,117.202,0.2
103.06,117.202,0.2
105.04,119.182,0.2
105.04,119.182,0.2
105.04,118.617,0.2
105.04,118.617,0.2
102.979,116.555,0.2
102.979,116.555,0.2
102.788,115.799,0.2
102.788,115.799,0.2
105.04,118.051,0.2
105.04,118.051,0.2
105.04,117.485,0.2
105.04,117.485,0.2
102.3,114.745,0.2
102.3,114.745,0.2
102.593,114.472,0.2
102.593,114.472,0.2
105.04,116.92,0.2
105.04,116.92,0.2
105.04,116.354,0.2
105.04,116.354,0.2
103.159,114.472,0.2
103.159,114.472,0.2
103.724,114.472,0.2
103.724,114.472,0.2
105.04,115.788,0.2
105.04,115.788,0.2
105.04,115.223,0.2
105.04,115.223,0.2
104.29,114.472,0.2
104.29,114.472,0.2
104.856,114.472,0.2
104.856,114.472,0.2
105.04,114.657,0.2
105.04,114.657,0.2
105.501,114.657,0.2
105.501,114.657,0.2
105.429,114.085,0.2
105.429,114.085,0.2
101.322,114.1,0.2
101.322,114.1,0.2
101.842,116.522,0.2
101.842,116.522,0.2
101.973,117.501,0.2
101.973,117.501,0.2
101.83,118.575,0.2
101.83,118.575,0.2
101.416,119.577,0.2
101.416,119.577,0.2
100.755,120.439,0.2
100.755,120.439,0.2
99.895,121.102,0.2
99.895,121.102,0.2
98.89,121.517,0.2
98.89,121.517,0.2
97.815,121.658,0.2
97.815,121.658,0.2
96.848,121.532,0.2
96.848,121.532,0.2
94.074,120.488,0.2
94.074,120.488,0.2
93.828,120.675,0.2
93.828,120.675,0.2
93.515,120.271,0.2
93.515,120.271,0.2
93.269,119.843,0.2
93.269,119.843,0.2
93.068,119.36,0.2
93.068,119.36,0.2
93.065,120.675,0.2
93.065,120.675,0.2
93.828,120.675,0.2
93.828,120.675,0.2
94.074,120.488,0.2
94.074,120.488,0.2
92.937,116.458,0.2
92.937,116.458,0.2
92.754,115.653,0.2
92.754,115.653,0.2
93.064,115.653,0.2
93.064,115.653,0.2
93.268,115.158,0.2
93.268,115.158,0.2
93.514,114.732,0.2
93.514,114.732,0.2
93.826,114.327,0.2
93.826,114.327,0.2
93.064,114.327,0.2
93.064,114.327,0.2
93.064,115.653,0.2
93.064,115.653,0.2
92.454,115.653,0.2
92.454,115.653,0.2
92.454,115.653,0.2
92.454,115.653,0.2
94.563,119.375,0.2
94.563,119.375,0.2
95.159,120.155,0.2
95.159,120.155,0.2
95.938,120.752,0.2
95.938,120.752,0.2
96.844,121.127,0.2
96.844,121.127,0.2
97.629,121.229,0.2
97.629,121.229,0.2
106.581,121.086,0.2
106.581,121.086,0.2
107.666,121.086,0.2
107.666,121.086,0.2
127.334,121.086,0.2
127.334,121.086,0.2
128.419,121.086,0.2
128.419,121.086,0.2
129.4,121.086,0.2
129.4,121.086,0.2
129.4,121.086,0.2
129.4,121.086,0.2
134.122,121.086,0.2
134.122,121.086,0.2
133.732,120.696,0.2
133.732,120.696,0.2
133.204,120.009,0.2
133.204,120.009,0.2
133.02,119.689,0.2
133.02,119.689,0.2
132.623,118.721,0.2
132.623,118.721,0.2
132.461,117.503,0.2
132.461,117.503,0.2
132.597,116.459,0.2
132.597,116.459,0.2
132.668,116.166,0.2
132.668,116.166,0.2
133.021,115.306,0.2
133.021,115.306,0.2
133.205,114.987,0.2
133.205,114.987,0.2
133.731,114.303,0.2
133.731,114.303,0.2
133.988,114.046,0.2
133.988,114.046,0.2
134.16,113.914,0.2
134.16,113.914,0.2
129.399,113.913,0.2
129.399,113.913,0.2
129.4,121.086,0.2
129.4,121.086,0.2
129.0,121.486,0.2
129.0,121.486,0.2
135.61,121.486,0.2
135.61,121.486,0.2
135.145,121.296,0.2
135.145,121.296,0.2
134.915,121.162,0.2
134.915,121.162,0.2
134.231,120.635,0.2
134.231,120.635,0.2
134.049,120.452,0.2
134.049,120.452,0.2
133.521,119.765,0.2
133.521,119.765,0.2
133.39,119.537,0.2
133.39,119.537,0.2
133.012,118.619,0.2
133.012,118.619,0.2
132.865,117.501,0.2
132.865,117.501,0.2
133.011,116.382,0.2
133.011,116.382,0.2
133.391,115.459,0.2
133.391,115.459,0.2
133.523,115.231,0.2
133.523,115.231,0.2
134.049,114.547,0.2
134.049,114.547,0.2
134.232,114.363,0.2
134.232,114.363,0.2
134.916,113.836,0.2
134.916,113.836,0.2
135.146,113.704,0.2
135.146,113.704,0.2
135.612,113.514,0.2
135.612,113.514,0.2
128.999,113.513,0.2
128.999,113.513,0.2
129.0,121.486,0.2
129.0,121.486,0.2
137.186,121.658,0.2
137.186,121.658,0.2
137.793,121.578,0.2
137.793,121.578,0.2
140.249,121.086,0.2
140.249,121.086,0.2
142.347,121.087,0.2
142.347,121.087,0.2
142.345,119.024,0.2
142.345,119.024,0.2
142.301,118.651,0.2
142.301,118.651,0.2
142.335,117.5,0.2
142.335,117.5,0.2
142.303,116.42,0.2
142.303,116.42,0.2
142.347,115.971,0.2
142.347,115.971,0.2
142.347,113.913,0.2
142.347,113.913,0.2
140.25,113.914,0.2
140.25,113.914,0.2
140.64,114.304,0.2
140.64,114.304,0.2
141.166,114.991,0.2
141.166,114.991,0.2
141.347,115.307,0.2
141.347,115.307,0.2
141.816,116.451,0.2
141.816,116.451,0.2
141.901,117.315,0.2
141.901,117.315,0.2
141.901,117.685,0.2
141.901,117.685,0.2
141.811,118.609,0.2
141.811,118.609,0.2
141.681,118.893,0.2
141.681,118.893,0.2
141.35,119.691,0.2
141.35,119.691,0.2
141.165,120.012,0.2
141.165,120.012,0.2
140.639,120.698,0.2
140.639,120.698,0.2
140.249,121.086,0.2
140.249,121.086,0.2
139.224,121.296,0.2
139.224,121.296,0.2
138.758,121.486,0.2
138.758,121.486,0.2
142.562,121.487,0.2
142.562,121.487,0.2
142.708,121.443,0.2
142.708,121.443,0.2
142.747,121.302,0.2
142.747,121.302,0.2
142.747,113.725,0.2
142.747,113.725,0.2
142.703,113.551,0.2
142.703,113.551,0.2
142.562,113.513,0.2
142.562,113.513,0.2
138.76,113.514,0.2
138.76,113.514,0.2
139.225,113.704,0.2
139.225,113.704,0.2
139.454,113.836,0.2
139.454,113.836,0.2
140.138,114.363,0.2
140.138,114.363,0.2
140.322,114.548,0.2
140.322,114.548,0.2
140.848,115.234,0.2
140.848,115.234,0.2
140.978,115.46,0.2
140.978,115.46,0.2
141.308,116.257,0.2
141.308,116.257,0.2
141.376,116.509,0.2
141.376,116.509,0.2
141.506,117.499,0.2
141.506,117.499,0.2
141.359,118.62,0.2
141.359,118.62,0.2
140.98,119.539,0.2
140.98,119.539,0.2
140.848,119.768,0.2
140.848,119.768,0.2
140.321,120.454,0.2
140.321,120.454,0.2
140.138,120.637,0.2
140.138,120.637,0.2
139.454,121.164,0.2
139.454,121.164,0.2
139.224,121.296,0.2
139.224,121.296,0.2
138.259,121.515,0.2
138.259,121.515,0.2
137.391,121.63,0.2
137.391,121.63,0.2
136.209,121.591,0.2
136.209,121.591,0.2
136.241,121.342,0.2
136.241,121.342,0.2
135.218,120.891,0.2
135.218,120.891,0.2
134.416,120.272,0.2
134.416,120.272,0.2
133.79,119.458,0.2
133.79,119.458,0.2
133.401,118.512,0.2
133.401,118.512,0.2
133.268,117.497,0.2
133.268,117.497,0.2
133.399,116.489,0.2
133.399,116.489,0.2
133.792,115.538,0.2
133.792,115.538,0.2
134.414,114.729,0.2
134.414,114.729,0.2
135.218,114.109,0.2
135.218,114.109,0.2
136.24,113.658,0.2
136.24,113.658,0.2
137.185,113.569,0.2
137.185,113.569,0.2
138.13,113.658,0.2
138.13,113.658,0.2
139.152,114.109,0.2
139.152,114.109,0.2
139.959,114.731,0.2
139.959,114.731,0.2
140.578,115.538,0.2
140.578,115.538,0.2
140.969,116.483,0.2
140.969,116.483,0.2
141.097,117.5,0.2
141.097,117.5,0.2
140.97,118.514,0.2
140.97,118.514,0.2
140.58,119.461,0.2
140.58,119.461,0.2
139.958,120.269,0.2
139.958,120.269,0.2
139.151,120.892,0.2
139.151,120.892,0.2
138.28,121.272,0.2
138.28,121.272,0.2
138.155,121.333,0.2
138.155,121.333,0.2
138.129,121.342,0.2
138.129,121.342,0.2
137.185,121.43,0.2
137.185,121.43,0.2
136.241,121.342,0.2
136.241,121.342,0.2
136.276,120.895,0.2
136.276,120.895,0.2
135.427,120.546,0.2
135.427,120.546,0.2
134.701,119.987,0.2
134.701,119.987,0.2
134.14,119.256,0.2
134.14,119.256,0.2
133.798,118.427,0.2
133.798,118.427,0.2
133.671,117.501,0.2
133.671,117.501,0.2
133.797,116.572,0.2
133.797,116.572,0.2
134.141,115.74,0.2
134.141,115.74,0.2
134.699,115.014,0.2
134.699,115.014,0.2
135.427,114.454,0.2
135.427,114.454,0.2
136.273,114.106,0.2
136.273,114.106,0.2
137.185,113.985,0.2
137.185,113.985,0.2
138.094,114.105,0.2
138.094,114.105,0.2
138.943,114.454,0.2
138.943,114.454,0.2
139.671,115.014,0.2
139.671,115.014,0.2
140.229,115.742,0.2
140.229,115.742,0.2
140.58,116.589,0.2
140.58,116.589,0.2
140.7,117.5,0.2
140.7,117.5,0.2
140.582,118.394,0.2
140.582,118.394,0.2
140.23,119.259,0.2
140.23,119.259,0.2
139.673,119.984,0.2
139.673,119.984,0.2
138.943,120.547,0.2
138.943,120.547,0.2
138.079,120.895,0.2
138.079,120.895,0.2
137.186,121.013,0.2
137.186,121.013,0.2
136.276,120.895,0.2
136.276,120.895,0.2
136.009,121.54,0.2
136.009,121.54,0.2
128.869,121.617,0.2
128.869,121.617,0.2
128.6,121.886,0.2
128.6,121.886,0.2
135.108,121.886,0.2
135.108,121.886,0.2
135.971,121.868,0.2
135.971,121.868,0.2
136.209,121.838,0.2
136.209,121.838,0.2
137.185,121.868,0.2
137.185,121.868,0.2
138.161,121.838,0.2
138.161,121.838,0.2
138.397,121.868,0.2
138.397,121.868,0.2
139.261,121.886,0.2
139.261,121.886,0.2
142.615,121.887,0.2
142.615,121.887,0.2
142.91,121.807,0.2
142.91,121.807,0.2
143.067,121.65,0.2
143.067,121.65,0.2
143.147,121.355,0.2
143.147,121.355,0.2
143.147,113.725,0.2
143.147,113.725,0.2
143.147,113.645,0.2
143.147,113.645,0.2
143.068,113.35,0.2
143.068,113.35,0.2
142.91,113.192,0.2
142.91,113.192,0.2
142.615,113.113,0.2
142.615,113.113,0.2
139.262,113.114,0.2
139.262,113.114,0.2
138.399,113.132,0.2
138.399,113.132,0.2
138.162,113.162,0.2
138.162,113.162,0.2
137.184,113.129,0.2
137.184,113.129,0.2
136.208,113.162,0.2
136.208,113.162,0.2
135.973,113.132,0.2
135.973,113.132,0.2
135.109,113.114,0.2
135.109,113.114,0.2
128.599,113.113,0.2
128.599,113.113,0.2
128.6,121.886,0.2
128.6,121.886,0.2
128.2,122.286,0.2
128.2,122.286,0.2
142.667,122.287,0.2
142.667,122.287,0.2
143.117,122.166,0.2
143.117,122.166,0.2
143.426,121.857,0.2
143.426,121.857,0.2
143.547,121.407,0.2
143.547,121.407,0.2
143.547,113.725,0.2
143.547,113.725,0.2
143.547,113.593,0.2
143.547,113.593,0.2
143.426,113.143,0.2
143.426,113.143,0.2
143.117,112.834,0.2
143.117,112.834,0.2
142.667,112.713,0.2
142.667,112.713,0.2
128.199,112.713,0.2
128.199,112.713,0.2
128.2,122.286,0.2
128.2,122.286,0.2
128.469,122.017,0.2
128.469,122.017,0.2
129.5,120.725,0.2
129.5,120.725,0.2
129.761,120.725,0.2
129.761,120.725,0.2
133.302,120.727,0.2
133.302,120.727,0.2
132.922,120.235,0.2
132.922,120.235,0.2
132.683,119.82,0.2
132.683,119.82,0.2
132.33,118.957,0.2
132.33,118.957,0.2
132.251,118.662,0.2
132.251,118.662,0.2
132.127,117.717,0.2
132.127,117.717,0.2
132.109,117.436,0.2
132.109,117.436,0.2
132.237,116.428,0.2
132.237,116.428,0.2
132.329,116.041,0.2
132.329,116.041,0.2
132.696,115.15,0.2
132.696,115.15,0.2
132.909,114.783,0.2
132.909,114.783,0.2
133.299,114.274,0.2
133.299,114.274,0.2
129.76,114.274,0.2
129.76,114.274,0.2
129.761,120.725,0.2
129.761,120.725,0.2
130.141,120.524,0.2
130.141,120.524,0.2
129.959,120.343,0.2
129.959,120.343,0.2
129.959,119.777,0.2
129.959,119.777,0.2
130.707,120.524,0.2
130.707,120.524,0.2
131.273,120.525,0.2
131.273,120.525,0.2
129.959,119.211,0.2
129.959,119.211,0.2
129.959,118.646,0.2
129.959,118.646,0.2
131.839,120.525,0.2
131.839,120.525,0.2
132.405,120.526,0.2
132.405,120.526,0.2
129.959,118.08,0.2
129.959,118.08,0.2
129.959,117.514,0.2
129.959,117.514,0.2
132.702,120.256,0.2
132.702,120.256,0.2
133.101,120.028,0.2
133.101,120.028,0.2
132.639,119.028,0.2
132.639,119.028,0.2
132.214,119.203,0.2
132.214,119.203,0.2
129.959,116.948,0.2
129.959,116.948,0.2
129.959,116.382,0.2
129.959,116.382,0.2
132.02,118.443,0.2
132.02,118.443,0.2
131.934,117.792,0.2
131.934,117.792,0.2
129.959,115.817,0.2
129.959,115.817,0.2
129.959,115.251,0.2
129.959,115.251,0.2
131.932,117.224,0.2
131.932,117.224,0.2
131.998,116.724,0.2
131.998,116.724,0.2
129.959,114.685,0.2
129.959,114.685,0.2
130.312,114.473,0.2
130.312,114.473,0.2
132.076,116.237,0.2
132.076,116.237,0.2
132.209,115.804,0.2
132.209,115.804,0.2
130.878,114.473,0.2
130.878,114.473,0.2
131.444,114.473,0.2
131.444,114.473,0.2
132.373,115.403,0.2
132.373,115.403,0.2
132.548,115.012,0.2
132.548,115.012,0.2
132.009,114.473,0.2
132.009,114.473,0.2
132.575,114.473,0.2
132.575,114.473,0.2
132.756,114.654,0.2
132.756,114.654,0.2
133.13,114.92,0.2
133.13,114.92,0.2
135.107,113.898,0.2
135.107,113.898,0.2
136.111,113.485,0.2
136.111,113.485,0.2
137.184,113.341,0.2
137.184,113.341,0.2
138.261,113.484,0.2
138.261,113.484,0.2
139.263,113.898,0.2
139.263,113.898,0.2
141.643,115.595,0.2
141.643,115.595,0.2
142.063,116.459,0.2
142.063,116.459,0.2
142.247,115.644,0.2
142.247,115.644,0.2
141.935,115.644,0.2
141.935,115.644,0.2
141.935,114.577,0.2
141.935,114.577,0.2
141.935,114.325,0.2
141.935,114.325,0.2
141.172,114.325,0.2
141.172,114.325,0.2
141.51,114.768,0.2
141.51,114.768,0.2
141.717,115.125,0.2
141.717,115.125,0.2
141.935,115.644,0.2
141.935,115.644,0.2
142.247,115.644,0.2
142.247,115.644,0.2
142.099,116.303,0.2
142.099,116.303,0.2
140.929,120.486,0.2
140.929,120.486,0.2
141.174,120.675,0.2
141.174,120.675,0.2
141.935,120.676,0.2
141.935,120.676,0.2
141.932,119.362,0.2
141.932,119.362,0.2
141.733,119.843,0.2
141.733,119.843,0.2
141.505,120.24,0.2
141.505,120.24,0.2
141.174,120.675,0.2
141.174,120.675,0.2
140.691,120.303,0.2
140.691,120.303,0.2
140.691,120.303,0.2
140.691,120.303,0.2
140.691,120.303,0.4
140.691,120.303,0.4
138.155,121.126,0.4
138.155,121.126,0.4
137.185,121.254,0.4
137.185,121.254,0.4
136.214,121.127,0.4
136.214,121.127,0.4
135.307,120.752,0.4
135.307,120.752,0.4
134.531,120.154,0.4
134.531,120.154,0.4
133.934,119.377,0.4
133.934,119.377,0.4
133.559,118.47,0.4
133.559,118.47,0.4
133.08,114.887,0.4
133.08,114.887,0.4
133.677,114.1,0.4
133.677,114.1,0.4
128.413,112.927,0.4
128.413,112.927,0.4
127.334,112.927,0.4
127.334,112.927,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,122.407,0.4
107.881,122.407,0.4
127.119,122.407,0.4
127.119,122.407,0.4
127.119,117.5,0.4
127.119,117.5,0.4
127.119,112.593,0.4
127.119,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,112.593,0.4
107.881,111.848,0.4
107.881,111.848,0.4
92.216,111.849,0.4
92.216,111.849,0.4
91.434,112.06,0.4
91.434,112.06,0.4
90.8,112.694,0.4
90.8,112.694,0.4
90.589,113.476,0.4
90.589,113.476,0.4
90.589,121.524,0.4
90.589,121.524,0.4
90.8,122.306,0.4
90.8,122.306,0.4
91.434,122.94,0.4
91.434,122.94,0.4
92.137,123.129,0.4
92.137,123.129,0.4
110.0,123.152,0.4
110.0,123.152,0.4
110.0,122.127,0.4
110.0,122.127,0.4
110.0,122.127,0.4
110.0,122.127,0.4
110.0,112.873,0.4
110.0,112.873,0.4
108.161,112.873,0.4
108.161,112.873,0.4
108.161,122.127,0.4
108.161,122.127,0.4
112.0,122.127,0.4
112.0,122.127,0.4
112.0,112.873,0.4
112.0,112.873,0.4
114.0,112.873,0.4
114.0,112.873,0.4
114.0,122.127,0.4
114.0,122.127,0.4
116.0,122.127,0.4
116.0,122.127,0.4
116.0,112.873,0.4
116.0,112.873,0.4
118.0,112.873,0.4
118.0,112.873,0.4
118.0,122.127,0.4
118.0,122.127,0.4
120.0,122.127,0.4
120.0,122.127,0.4
120.0,112.873,0.4
120.0,112.873,0.4
122.0,112.873,0.4
122.0,112.873,0.4
122.0,122.127,0.4
122.0,122.127,0.4
124.0,122.127,0.4
124.0,122.127,0.4
124.0,112.873,0.4
124.0,112.873,0.4
126.839,112.873,0.4
126.839,112.873,0.4
126.839,122.127,0.4
126.839,122.127,0.4
126.0,122.127,0.4
126.0,122.127,0.4
126.0,112.873,0.4
126.0,112.873,0.4
126.0,112.873,0.4
126.0,112.873,0.4
128.413,112.927,0.4
128.413,112.927,0.4
129.4,121.086,0.4
129.4,121.086,0.4
129.4,121.086,0.4
129.4,121.086,0.4
134.426,121.086,0.4
134.426,121.086,0.4
134.102,120.838,0.4
134.102,120.838,0.4
133.847,120.583,0.4
133.847,120.583,0.4
133.346,119.932,0.4
133.346,119.932,0.4
133.161,119.611,0.4
133.161,119.611,0.4
132.778,118.672,0.4
132.778,118.672,0.4
132.623,117.501,0.4
132.623,117.501,0.4
132.754,116.498,0.4
132.754,116.498,0.4
132.817,116.232,0.4
132.817,116.232,0.4
133.161,115.389,0.4
133.161,115.389,0.4
133.346,115.068,0.4
133.346,115.068,0.4
133.847,114.417,0.4
133.847,114.417,0.4
134.102,114.162,0.4
134.102,114.162,0.4
134.426,113.914,0.4
134.426,113.914,0.4
129.4,113.914,0.4
129.4,113.914,0.4
129.4,121.086,0.4
129.4,121.086,0.4
129.0,121.486,0.4
129.0,121.486,0.4
136.031,121.486,0.4
136.031,121.486,0.4
135.226,121.155,0.4
135.226,121.155,0.4
134.997,121.022,0.4
134.997,121.022,0.4
134.346,120.521,0.4
134.346,120.521,0.4
134.164,120.339,0.4
134.164,120.339,0.4
133.663,119.688,0.4
133.663,119.688,0.4
133.531,119.459,0.4
133.531,119.459,0.4
133.168,118.574,0.4
133.168,118.574,0.4
133.043,117.631,0.4
133.043,117.631,0.4
133.043,117.369,0.4
133.043,117.369,0.4
133.167,116.428,0.4
133.167,116.428,0.4
133.531,115.541,0.4
133.531,115.541,0.4
133.663,115.312,0.4
133.663,115.312,0.4
134.164,114.661,0.4
134.164,114.661,0.4
134.346,114.479,0.4
134.346,114.479,0.4
134.997,113.978,0.4
134.997,113.978,0.4
135.226,113.846,0.4
135.226,113.846,0.4
135.985,113.533,0.4
135.985,113.533,0.4
136.054,113.514,0.4
136.054,113.514,0.4
129.0,113.514,0.4
129.0,113.514,0.4
129.0,121.486,0.4
129.0,121.486,0.4
137.185,121.497,0.4
137.185,121.497,0.4
139.944,121.086,0.4
139.944,121.086,0.4
142.347,121.087,0.4
142.347,121.087,0.4
142.346,119.015,0.4
142.346,119.015,0.4
142.261,118.624,0.4
142.261,118.624,0.4
142.291,117.724,0.4
142.291,117.724,0.4
142.291,117.276,0.4
142.291,117.276,0.4
142.263,116.451,0.4
142.263,116.451,0.4
142.347,115.985,0.4
142.347,115.985,0.4
142.347,113.913,0.4
142.347,113.913,0.4
139.944,113.914,0.4
139.944,113.914,0.4
140.268,114.162,0.4
140.268,114.162,0.4
140.523,114.417,0.4
140.523,114.417,0.4
141.034,115.081,0.4
141.034,115.081,0.4
141.208,115.389,0.4
141.208,115.389,0.4
141.522,116.148,0.4
141.522,116.148,0.4
141.698,116.488,0.4
141.698,116.488,0.4
141.78,117.309,0.4
141.78,117.309,0.4
141.78,117.691,0.4
141.78,117.691,0.4
141.692,118.575,0.4
141.692,118.575,0.4
141.523,118.852,0.4
141.523,118.852,0.4
141.208,119.611,0.4
141.208,119.611,0.4
141.034,119.919,0.4
141.034,119.919,0.4
140.523,120.583,0.4
140.523,120.583,0.4
140.268,120.838,0.4
140.268,120.838,0.4
139.944,121.086,0.4
139.944,121.086,0.4
138.339,121.486,0.4
138.339,121.486,0.4
142.562,121.487,0.4
142.562,121.487,0.4
142.708,121.443,0.4
142.708,121.443,0.4
142.747,121.302,0.4
142.747,121.302,0.4
142.747,113.725,0.4
142.747,113.725,0.4
142.703,113.551,0.4
142.703,113.551,0.4
142.562,113.513,0.4
142.562,113.513,0.4
138.339,113.514,0.4
138.339,113.514,0.4
139.144,113.846,0.4
139.144,113.846,0.4
139.373,113.978,0.4
139.373,113.978,0.4
140.024,114.479,0.4
140.024,114.479,0.4
140.206,114.661,0.4
140.206,114.661,0.4
140.714,115.322,0.4
140.714,115.322,0.4
140.839,115.541,0.4
140.839,115.541,0.4
141.152,116.3,0.4
141.152,116.3,0.4
141.218,116.551,0.4
141.218,116.551,0.4
141.327,117.369,0.4
141.327,117.369,0.4
141.327,117.631,0.4
141.327,117.631,0.4
141.201,118.581,0.4
141.201,118.581,0.4
140.839,119.459,0.4
140.839,119.459,0.4
140.714,119.678,0.4
140.714,119.678,0.4
140.206,120.339,0.4
140.206,120.339,0.4
140.024,120.521,0.4
140.024,120.521,0.4
139.373,121.022,0.4
139.373,121.022,0.4
139.144,121.154,0.4
139.144,121.154,0.4
138.339,121.486,0.4
138.339,121.486,0.4
137.153,121.553,0.4
137.153,121.553,0.4
137.185,121.315,0.4
137.185,121.315,0.4
136.276,121.225,0.4
136.276,121.225,0.4
136.138,121.097,0.4
136.138,121.097,0.4
135.306,120.755,0.4
135.306,120.755,0.4
134.59,120.204,0.4
134.59,120.204,0.4
134.481,120.095,0.4
134.481,120.095,0.4
133.932,119.382,0.4
133.932,119.382,0.4
133.557,118.47,0.4
133.557,118.47,0.4
133.435,117.5,0.4
133.435,117.5,0.4
133.557,116.53,0.4
133.557,116.53,0.4
133.932,115.618,0.4
133.932,115.618,0.4
134.528,114.843,0.4
134.528,114.843,0.4
135.303,114.247,0.4
135.303,114.247,0.4
136.138,113.903,0.4
136.138,113.903,0.4
136.276,113.775,0.4
136.276,113.775,0.4
137.185,113.685,0.4
137.185,113.685,0.4
138.094,113.775,0.4
138.094,113.775,0.4
138.232,113.903,0.4
138.232,113.903,0.4
139.067,114.247,0.4
139.067,114.247,0.4
139.842,114.844,0.4
139.842,114.844,0.4
140.438,115.62,0.4
140.438,115.62,0.4
140.812,116.525,0.4
140.812,116.525,0.4
140.941,117.5,0.4
140.941,117.5,0.4
140.812,118.474,0.4
140.812,118.474,0.4
140.438,119.382,0.4
140.438,119.382,0.4
139.842,120.157,0.4
139.842,120.157,0.4
139.067,120.753,0.4
139.067,120.753,0.4
138.232,121.097,0.4
138.232,121.097,0.4
138.094,121.225,0.4
138.094,121.225,0.4
137.185,121.315,0.4
137.185,121.315,0.4
137.153,121.553,0.4
137.153,121.553,0.4
136.225,121.43,0.4
136.225,121.43,0.4
136.317,120.738,0.4
136.317,120.738,0.4
135.508,120.405,0.4
135.508,120.405,0.4
134.834,119.887,0.4
134.834,119.887,0.4
134.798,119.851,0.4
134.798,119.851,0.4
134.282,119.18,0.4
134.282,119.18,0.4
133.953,118.383,0.4
